<>f__AnonymousType3`18;<>f__AnonymousType3`18.codigo;<>f__AnonymousType3`18.nombre;<>f__AnonymousType3`18.descripcion;<>f__AnonymousType3`18.categoria_id;<>f__AnonymousType3`18.categoria_nombre;<>f__AnonymousType3`18.precio;<>f__AnonymousType3`18.stock;<>f__AnonymousType3`18.activo;<>f__AnonymousType3`18.visible_catalogo;<>f__AnonymousType3`18.grupo1;<>f__AnonymousType3`18.grupo2;<>f__AnonymousType3`18.grupo3;<>f__AnonymousType3`18.fecha_alta;<>f__AnonymousType3`18.fecha_modi;<>f__AnonymousType3`18.codigo_ubicacion;<>f__AnonymousType3`18.listas_precios;<>f__AnonymousType3`18.porcentaje;<>f__AnonymousType3`18.stocks_por_empresa
"{ codigo = 07073, nombre = GOMA POTE x30u BOCA, descripcion = GOMA POTE x30u BOCA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07073;"GOMA POTE x30u BOCA";"GOMA POTE x30u BOCA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5693,90, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6149,41, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07074, nombre = ALF.CHOCOARROZ FRUTILLA xU GALLO, descripcion = ALF.CHOCOARROZ FRUTILLA xU GALLO, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07074;"ALF.CHOCOARROZ FRUTILLA xU GALLO";"ALF.CHOCOARROZ FRUTILLA xU GALLO";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 505,22, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 545,64, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 356 }]"
"{ codigo = 07075, nombre = ALF. ARCHOK CHOC x60g, descripcion = ALF. ARCHOK CHOC x60g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07075;"ALF. ARCHOK CHOC x60g";"ALF. ARCHOK CHOC x60g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 495,04, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 534,64, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07076, nombre = ALF. GUAYMALLEN TRIPLE BLANCO x70g, descripcion = ALF. GUAYMALLEN TRIPLE BLANCO x70g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07076;"ALF. GUAYMALLEN TRIPLE BLANCO x70g";"ALF. GUAYMALLEN TRIPLE BLANCO x70g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 288,10, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 311,14, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 2983 }]"
"{ codigo = 07078, nombre = CUBANITO LATA CAPRICE x115g, descripcion = CUBANITO LATA CAPRICE x115g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07078;"CUBANITO LATA CAPRICE x115g";"CUBANITO LATA CAPRICE x115g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 3115,93, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 3365,20, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07080, nombre = GALL. PEPITAS x160g PARNOR, descripcion = GALL. PEPITAS x160g PARNOR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07080;"GALL. PEPITAS x160g PARNOR";"GALL. PEPITAS x160g PARNOR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 544,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 588,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 820 }]"
"{ codigo = 07082, nombre = GOMA POTE x30u MACARRON, descripcion = GOMA POTE x30u MACARRON, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07082;"GOMA POTE x30u MACARRON";"GOMA POTE x30u MACARRON";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5693,90, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6149,41, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07083, nombre = PAST. BIYU x12u C/SORPRESA, descripcion = PAST. BIYU x12u C/SORPRESA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07083;"PAST. BIYU x12u C/SORPRESA";"PAST. BIYU x12u C/SORPRESA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 7972,10, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 8609,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07084, nombre = GOMA POTE x30u PLANETA, descripcion = GOMA POTE x30u PLANETA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07084;"GOMA POTE x30u PLANETA";"GOMA POTE x30u PLANETA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5693,90, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6149,41, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07085, nombre = GALL. MARMOLADAS x170g PARNOR, descripcion = GALL. MARMOLADAS x170g PARNOR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07085;"GALL. MARMOLADAS x170g PARNOR";"GALL. MARMOLADAS x170g PARNOR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 544,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 588,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 791 }]"
"{ codigo = 07087, nombre = ALF. GUAYMALLEN TRIPLE CHOC x70g, descripcion = ALF. GUAYMALLEN TRIPLE CHOC x70g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07087;"ALF. GUAYMALLEN TRIPLE CHOC x70g";"ALF. GUAYMALLEN TRIPLE CHOC x70g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 288,10, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 311,14, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 3001 }]"
"{ codigo = 07089, nombre = GOMA POTE x30u FRUTILLA, descripcion = GOMA POTE x30u FRUTILLA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07089;"GOMA POTE x30u FRUTILLA";"GOMA POTE x30u FRUTILLA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 190,51, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 205,51, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07094, nombre = GALL. MOROCHITAS x140g PARNOR, descripcion = GALL. MOROCHITAS x140g PARNOR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07094;"GALL. MOROCHITAS x140g PARNOR";"GALL. MOROCHITAS x140g PARNOR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 544,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 588,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 808 }]"
"{ codigo = 07095, nombre = OBLEA ARROZ GALLO x20g, descripcion = OBLEA ARROZ GALLO x20g, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07095;"OBLEA ARROZ GALLO x20g";"OBLEA ARROZ GALLO x20g";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 531,51, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 574,03, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07096, nombre = GALL. PITUSAS x160g LIMON, descripcion = GALL. PITUSAS x160g LIMON, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07096;"GALL. PITUSAS x160g LIMON";"GALL. PITUSAS x160g LIMON";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 610,86, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 659,73, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 4135 }]"
"{ codigo = 07097, nombre = CHICLE FIERITA RECARG.MENTA x50u, descripcion = CHICLE FIERITA RECARG.MENTA x50u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07097;"CHICLE FIERITA RECARG.MENTA x50u";"CHICLE FIERITA RECARG.MENTA x50u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2106,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2275,02, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07098, nombre = GALL. PITUSAS x130g BLACK, descripcion = GALL. PITUSAS x130g BLACK, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07098;"GALL. PITUSAS x130g BLACK";"GALL. PITUSAS x130g BLACK";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 610,86, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 659,73, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 3265 }]"
"{ codigo = 07099, nombre = CONITO CACHAFAZ x6u, descripcion = CONITO CACHAFAZ x6u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07099;"CONITO CACHAFAZ x6u";"CONITO CACHAFAZ x6u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 5956,38, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 6432,89, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07100, nombre = ALF. CACHAFAZ MAICENA xU, descripcion = ALF. CACHAFAZ MAICENA xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07100;"ALF. CACHAFAZ MAICENA xU";"ALF. CACHAFAZ MAICENA xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1074,38, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1074,38, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07101, nombre = ALF. CACHAFAZ MIXTO x12u, descripcion = ALF. CACHAFAZ MIXTO x12u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07101;"ALF. CACHAFAZ MIXTO x12u";"ALF. CACHAFAZ MIXTO x12u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 13236,40, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 14295,31, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07102, nombre = ALF. CACHAFAZ CHOCOLATE xU, descripcion = ALF. CACHAFAZ CHOCOLATE xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07102;"ALF. CACHAFAZ CHOCOLATE xU";"ALF. CACHAFAZ CHOCOLATE xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1074,87, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1160,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 153 }]"
"{ codigo = 07103, nombre = PIPAS GIGANTE DISPLAYS x12u, descripcion = PIPAS GIGANTE DISPLAYS x12u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07103;"PIPAS GIGANTE DISPLAYS x12u";"PIPAS GIGANTE DISPLAYS x12u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 4888,20, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 5279,26, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 68 }]"
"{ codigo = 07104, nombre = PIPAS GIGANTES x10u TIRA, descripcion = PIPAS GIGANTES x10u TIRA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07104;"PIPAS GIGANTES x10u TIRA";"PIPAS GIGANTES x10u TIRA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 4073,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 4399,38, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 57 }]"
"{ codigo = 07105, nombre = ALF. CACHAFAZ BLANCO xU, descripcion = ALF. CACHAFAZ BLANCO xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07105;"ALF. CACHAFAZ BLANCO xU";"ALF. CACHAFAZ BLANCO xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1074,87, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1160,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07106, nombre = GALL. BARRITAS F.BOSQUE x160g PARNOR, descripcion = GALL. BARRITAS F.BOSQUE x160g PARNOR, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07106;"GALL. BARRITAS F.BOSQUE x160g PARNOR";"GALL. BARRITAS F.BOSQUE x160g PARNOR";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 544,50, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 588,06, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 0 }]"
"{ codigo = 07107, nombre = BARRA INTEGRA BANANA x41gr, descripcion = BARRA INTEGRA BANANA x41gr, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07107;"BARRA INTEGRA BANANA x41gr";"BARRA INTEGRA BANANA x41gr";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 763,53, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 824,61, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 104 }]"
"{ codigo = 07109, nombre = FUN POP MIX STAND xU, descripcion = FUN POP MIX STAND xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07109;"FUN POP MIX STAND xU";"FUN POP MIX STAND xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1184,48, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1279,24, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 30 }]"
"{ codigo = 07110, nombre = ALF. CACHAFAZ MOUSSE xU, descripcion = ALF. CACHAFAZ MOUSSE xU, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07110;"ALF. CACHAFAZ MOUSSE xU";"ALF. CACHAFAZ MOUSSE xU";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1074,87, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1160,86, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 14 }]"
"{ codigo = 07112, nombre = CARAM. ACIDO RELL TNT x60u, descripcion = CARAM. ACIDO RELL TNT x60u, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07112;"CARAM. ACIDO RELL TNT x60u";"CARAM. ACIDO RELL TNT x60u";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 2202,33, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 2378,40, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 106 }]"
"{ codigo = 07113, nombre = PASTILLAS FREEGELLS x12u MENTA, descripcion = PASTILLAS FREEGELLS x12u MENTA, categoria_id = , categoria_nombre = , precio = , stock = 0, activo = True, visible_catalogo = True, grupo1 = , grupo2 = 7, grupo3 = , fecha_alta = 2025-08-15, fecha_modi = 2025-08-15, codigo_ubicacion = , listas_precios = <>f__AnonymousType4`3[System.Int32,System.Decimal,System.String][], porcentaje = , stocks_por_empresa = <>f__AnonymousType5`2[System.Int32,System.Decimal][] }";07113;"PASTILLAS FREEGELLS x12u MENTA";"PASTILLAS FREEGELLS x12u MENTA";"";"";"";0;True;True;"";7;"";2025-08-15;2025-08-15;"";"[{ ListaId = 2, Precio = 1796,36, Fecha = 2025-08-15 }, { ListaId = 4, Precio = 1940,07, Fecha = 2025-08-15 }]";"";"[{ empresa_id = 1, stock = 19 }]"
